success,status_code,elapsed_ms,error
True,200,9.61,
True,200,5.07,
True,200,3.87,
True,200,11.90,
True,200,2.34,
True,200,4.02,
True,200,2.93,
True,200,2.84,
True,200,3.52,
True,200,6.00,
True,200,4.48,
True,200,6.69,
True,200,6.08,
True,200,3.67,
True,200,4.73,
True,200,25.92,
True,200,3.42,
True,200,16.51,
True,200,6.18,
True,200,6.08,
True,200,3.44,
True,200,18.52,
True,200,2.70,
True,200,6.66,
True,200,7.35,
True,200,12.12,
True,200,6.59,
True,200,14.93,
True,200,15.56,
True,200,7.33,
True,200,7.33,
True,200,33.38,
True,200,3.91,
True,200,4.52,
True,200,5.38,
True,200,4.74,
True,200,14.82,
True,200,4.20,
True,200,2.95,
True,200,3.92,
True,200,3.89,
True,200,3.99,
True,200,4.04,
True,200,2.10,
True,200,1.87,
True,200,3.37,
True,200,2.71,
True,200,4.96,
True,200,4.91,
True,200,7.15,
True,200,7.10,
True,200,9.97,
True,200,11.48,
True,200,3.31,
True,200,15.53,
True,200,2.15,
True,200,3.74,
True,200,4.50,
True,200,4.01,
True,200,32.65,
True,200,19.96,
True,200,2.58,
True,200,2.91,
True,200,19.23,
True,200,3.17,
True,200,5.08,
True,200,28.90,
True,200,10.01,
True,200,9.44,
True,200,19.06,
True,200,4.86,
True,200,2.87,
True,200,2.48,
True,200,7.48,
True,200,15.43,
True,200,3.02,
True,200,2.79,
True,200,3.08,
True,200,2.95,
True,200,7.37,
True,200,4.28,
True,200,26.91,
True,200,2.28,
True,200,1.59,
True,200,5.88,
True,200,17.30,
True,200,15.56,
True,200,23.16,
True,200,23.19,
True,200,2.46,
True,200,2.92,
True,200,4.80,
True,200,2.89,
True,200,29.48,
True,200,3.21,
True,200,6.58,
True,200,43.76,
True,200,7.83,
True,200,11.14,
True,200,22.60,
True,200,2.59,
True,200,2.38,
True,200,22.33,
True,200,25.23,
True,200,17.78,
True,200,13.11,
True,200,1.78,
True,200,4.56,
True,200,2.30,
True,200,1.94,
True,200,3.01,
True,200,2.86,
True,200,4.35,
True,200,3.92,
True,200,7.14,
True,200,4.74,
True,200,3.02,
True,200,2.18,
True,200,2.14,
True,200,1.83,
True,200,11.08,
True,200,6.65,
True,200,9.08,
True,200,3.33,
True,200,3.66,
True,200,5.40,
True,200,4.63,
True,200,30.45,
True,200,31.87,
True,200,35.06,
True,200,7.65,
True,200,3.22,
True,200,9.89,
True,200,2.37,
True,200,7.33,
True,200,19.29,
True,200,6.31,
True,200,3.22,
True,200,3.21,
True,200,4.97,
True,200,3.76,
True,200,2.55,
True,200,4.38,
True,200,3.22,
True,200,3.21,
True,200,3.22,
True,200,17.59,
True,200,4.69,
True,200,3.24,
True,200,5.66,
True,200,3.63,
True,200,7.85,
True,200,2.58,
True,200,18.65,
True,200,6.45,
True,200,4.43,
True,200,4.17,
True,200,26.55,
True,200,6.16,
True,200,5.08,
True,200,12.11,
True,200,16.96,
True,200,15.95,
True,200,5.05,
True,200,5.06,
True,200,5.16,
True,200,5.32,
True,200,23.01,
True,200,22.96,
True,200,22.89,
True,200,22.79,
True,200,42.10,
True,200,38.37,
True,200,29.57,
True,200,15.87,
True,200,3.51,
True,200,3.57,
True,200,5.99,
True,200,12.75,
True,200,17.91,
True,200,4.01,
True,200,2.78,
True,200,3.88,
True,200,5.13,
True,200,2.79,
True,200,3.73,
True,200,4.34,
True,200,2.44,
True,200,2.52,
True,200,3.89,
True,200,2.71,
True,200,2.79,
True,200,2.17,
True,200,5.25,
True,200,4.51,
True,200,4.36,
True,200,37.26,
True,200,19.20,
True,200,17.86,
True,200,17.82,
True,200,29.84,
True,200,2.35,
True,200,1.90,
True,200,12.86,
True,200,4.55,
True,200,5.26,
True,200,2.89,
True,200,2.95,
True,200,5.98,
True,200,3.65,
True,200,14.38,
True,200,4.02,
True,200,13.68,
True,200,8.12,
True,200,8.13,
True,200,3.47,
True,200,5.58,
True,200,2.67,
True,200,2.51,
True,200,4.51,
True,200,3.85,
True,200,3.82,
True,200,9.43,
True,200,7.15,
True,200,25.33,
True,200,10.21,
True,200,18.66,
True,200,1.60,
True,200,3.30,
True,200,4.36,
True,200,2.86,
True,200,4.85,
True,200,2.60,
True,200,16.65,
True,200,2.77,
True,200,4.10,
True,200,4.99,
True,200,2.81,
True,200,34.45,
True,200,5.84,
True,200,7.26,
True,200,7.04,
True,200,4.25,
True,200,4.20,
True,200,34.18,
True,200,5.70,
True,200,3.19,
True,200,16.07,
True,200,6.32,
True,200,32.26,
True,200,7.57,
True,200,6.76,
True,200,14.36,
True,200,10.04,
True,200,3.47,
True,200,16.14,
True,200,16.71,
True,200,5.34,
True,200,4.33,
True,200,4.24,
True,200,2.57,
True,200,4.03,
True,200,6.84,
True,200,8.06,
True,200,3.57,
True,200,8.89,
True,200,6.10,
True,200,5.51,
True,200,3.13,
True,200,6.32,
True,200,3.35,
True,200,3.18,
True,200,6.08,
True,200,12.76,
True,200,11.18,
True,200,2.48,
True,200,2.84,
True,200,14.43,
True,200,31.20,
True,200,3.82,
True,200,5.30,
True,200,2.62,
True,200,2.55,
True,200,12.17,
True,200,4.59,
True,200,6.41,
True,200,73.92,
True,200,2.46,
True,200,12.92,
True,200,7.57,
True,200,2.65,
True,200,4.20,
True,200,2.85,
True,200,3.60,
True,200,3.41,
True,200,6.83,
True,200,3.47,
True,200,9.74,
True,200,5.06,
True,200,2.36,
True,200,5.35,
True,200,5.08,
True,200,5.67,
True,200,4.30,
True,200,3.89,
True,200,9.90,
True,200,8.53,
True,200,2.84,
True,200,2.52,
True,200,2.34,
True,200,14.25,
True,200,5.56,
True,200,6.10,
